DRUG_COSMICID,pred_norm_cells_0,pred_norm_cells_1,pred_norm_cells_2,pred_norm_cells_3,pred_norm_cells_4,pred_norm_cells_5,pred_norm_cells_6,pred_norm_cells_7,pred_norm_cells_8,pred_norm_cells_9,param_1,param_2,param_3,param_4
53_1331039,0.9997202,0.9761017,0.93546647,0.8578886,0.7801183,0.6913905,0.547552,0.2038879,0.12375212,0.12194571,-1.6421488647024014,0.9544673224480489,4.408641724907534,-0.09927221315804888
136_908473,0.9997202,0.9757388,0.88196695,0.82883835,0.6750062,0.50798,0.36652133,0.23160824,0.1043556,0.08798273,-1.179080213759573,0.9819224817197986,2.734478906468227,-0.22086477128294354
219_753584,0.9997202,0.96954644,0.9260413,0.8205383,0.78577936,0.7225863,0.2732885,0.2264514,0.19137456,0.16626957,-7.461126476824742,0.9054811961408434,14.274103994532233,0.1833891356779496
273_1503361,0.9997202,0.9702708,0.85811466,0.74702656,0.7140629,0.57251734,0.33257955,0.20281367,0.11974767,0.11522439,-0.9364836695137969,0.9719532439078202,2.51558888961564,-0.2864865624087315
330_910688,0.9997202,0.9735588,0.91903144,0.8751321,0.73538893,0.58851427,0.34126994,0.23510654,0.07302522,0.051909804,-1.6470616396781002,0.9724135459536416,3.6975090308754903,-0.15142646852902167
1021_907783,0.9997202,0.97343403,0.867372,0.7290467,0.52323335,0.40145957,0.22183335,0.1501619,0.09454926,0.093650214,-2.075530803725803,0.9898855044215304,2.839511090365269,-0.047263029352371796
274_924187,0.9997202,0.9728712,0.9062366,0.7962564,0.6409401,0.4388423,0.30714282,0.20267643,0.15741105,0.14702511,-2.3249706478780863,0.9800979750383354,3.438877185969441,0.044469930137887886
328_1660034,0.9997202,0.9718621,0.91044605,0.73981005,0.5172186,0.35874557,0.31713897,0.2965163,0.26363972,0.27431038,-4.208234608769934,0.9828784855415018,4.42169844399351,0.25564168144974997
140_909743,0.9997202,0.9728397,0.9578727,0.89625114,0.7263917,0.52057415,0.36077508,0.2422386,0.19930707,0.20472124,-3.0727462464064965,0.9806687533066363,4.815380538966942,0.14848089593026015
170_1290922,0.9997202,0.9717955,0.8563035,0.8824448,0.8201214,0.48437843,0.1072416,0.051711325,0.04043084,0.041687764,-6.289771377824756,0.9249307093904501,10.602014023271792,0.02860345101880595
45_1330985,0.9997202,0.97471124,0.95921075,0.94029474,0.9117775,0.8332403,0.74171656,0.36567655,0.09657848,0.09164301,-3.2137183641305604,0.9484919456470768,10.55870863446124,0.02525675072826895
272_1298362,0.9997202,0.97220355,0.8808248,0.8335055,0.65138555,0.49302253,0.3772738,0.20274284,0.081679024,0.07307578,-1.1519339067961583,0.9821520378444687,2.7009554157359372,-0.25453551292235677
268_906837,0.9997202,0.9692088,0.81221104,0.5085593,0.1671006,0.114585616,0.06820073,0.046194445,0.024856726,0.042015232,-5.107270205055472,0.9827774113788562,4.531312518888095,0.02598097361336531
276_907273,0.9997202,0.97348285,0.9219384,0.8637558,0.57351965,0.22576131,0.0756795,0.027386602,0.03005792,0.02548259,-5.237977689402586,0.9648441601731474,6.847997592075408,0.01036090205544485
83_909717,0.9997202,0.97529316,0.9194911,0.8731736,0.8020644,0.59437996,0.48020592,0.3444259,0.32173076,0.2882556,-2.4289466551866576,0.9683222826800623,4.258469661932341,0.21905331188272945
273_688025,0.9997202,0.9710446,0.9582964,0.8804164,0.8454372,0.6820318,0.34293544,0.1444596,0.092246175,0.092517376,-3.9157030859313284,0.9502410796558373,7.8678603270273735,0.05403721744374514
190_906856,0.9997202,0.9765245,0.86200005,0.6356256,0.44729653,0.2598677,0.17364733,0.12927254,0.09550166,0.0775819,-2.924748314970629,0.9956017415042961,3.1756360588730477,0.023579260666227373
223_905955,0.9997202,0.97471434,0.9025067,0.8248508,0.75630504,0.579856,0.43949205,0.39005873,0.31209296,0.30842185,-1.8294163806769732,0.9771587800921022,3.126142979161882,0.17739129956528027
45_905984,0.9997202,0.9737589,0.91755754,0.8702947,0.8006103,0.69243765,0.75374424,0.572654,0.07354894,0.058692947,8.906662731530197,0.9568408753743103,2.661518136283589,-7065.625
1149_907169,0.9997202,0.97142726,0.90498626,0.8830157,0.67291665,0.3492066,0.24090594,0.1766567,0.2105745,0.18748914,-5.639882375146763,0.955292712446545,7.536649234269906,0.18249628139944252
276_909703,0.9997202,0.96674335,0.84252125,0.5692848,0.19497283,0.11053604,0.09591238,0.0668244,0.04104785,0.03369547,-5.418066604919823,0.975110715391352,5.031050770571128,0.03985924529050126
344_946361,0.9997202,0.97625536,0.86723465,0.7957428,0.64794636,0.3093243,0.16837746,0.051880356,0.07175991,0.066086754,-3.7771063730786016,0.9482402787201606,5.2640129833560945,0.01924293758030052
159_907055,0.9997202,0.97684383,0.8294262,0.6956017,0.80236113,0.52729774,0.25022957,0.16962469,0.13737504,0.1263566,-3.7244313742578954,0.8953496121707665,6.446501427746094,0.09060090463998587
235_1331038,0.9997202,0.97549355,0.91224456,0.75584924,0.53665686,0.43869552,0.27543116,0.16331989,0.050363153,0.04090276,-1.4950222166395872,1.0004406812446027,2.5741877361438337,-0.1968667903528261
133_907169,0.9997202,0.9710225,0.88296235,0.7419371,0.6083701,0.3549084,0.2170757,0.160645,0.18765827,0.16037945,-3.1271525781044356,0.9704763751251393,3.922158373849777,0.10204928047066875
308_1327771,0.9997202,0.97578573,0.92532235,0.8253583,0.56282246,0.34698406,0.20614369,0.1423366,0.041380998,0.039685052,-2.8857531711057582,0.9856972784024036,4.000401150563926,-0.016716401403291732
328_907279,0.9997202,0.97458786,0.8556367,0.61769235,0.42756152,0.30987376,0.22166371,0.1948757,0.18809521,0.19150507,-3.563845640316338,0.9943997544519267,3.4505795740519165,0.15274534422671943
104_906847,0.9997202,0.971309,0.91598636,0.85612935,0.81851786,0.75479954,0.4199652,0.13954362,0.049337626,0.037130594,-3.618800676463197,0.9247638733132425,8.415946189724707,-0.006362750390784527
252_1330950,0.9997202,0.9742179,0.869928,0.77538484,0.624014,0.3961497,0.2100275,0.10868603,0.04166526,0.035797425,-2.1684347580161996,0.9712136719853672,3.401186865861918,-0.10296480288552654
219_905971,0.9997202,0.9737493,0.95382965,0.91915953,0.7615633,0.4916207,0.35734645,0.29974577,0.27312082,0.30239022,-4.906280355205309,0.973568796805425,7.005685462923955,0.2770970945567231
184_687804,0.9997202,0.9745914,0.90217036,0.79087263,0.6385619,0.5898365,0.560295,0.4457699,0.13846844,0.13110487,7.324705388127236,1.0031194253956393,1.3615970671105238,-1354.7576373167806
328_1290455,0.9997202,0.9750059,0.8891819,0.6405777,0.4334168,0.33909005,0.10209547,0.14554554,0.10627499,0.11812443,-3.216332836554751,0.994089999540009,3.4581922351991268,0.05620974839905945
235_1295740,0.9997202,0.975809,0.90209556,0.81252474,0.63338614,0.43745708,0.1764741,0.0680043,0.017522853,0.016455142,-2.5824096384641875,0.9679523274286455,4.097464540182497,-0.09042061866592696
157_924240,0.9997202,0.9766041,0.8873707,0.81361073,0.8169077,0.81364524,0.54626745,0.38966742,0.26560482,0.25696924,-2.7085363902985504,0.9156088433352885,6.8068262589353274,0.19300513123271953
275_906870,0.9997202,0.97412485,0.8201824,0.7519285,0.58488655,0.42314935,0.30447698,0.268872,0.17577317,0.16360718,-1.5428631216586906,0.9927257386047131,2.32591513824203,-0.032786832945790684
157_907044,0.9997202,0.9763057,0.91571915,0.8411048,0.8135065,0.76481134,0.38738978,0.18923551,0.08200879,0.07011712,-3.7345210633022012,0.9239203223393712,8.394177905864588,0.03864959146264652
252_753624,0.9997202,0.97628146,0.9182865,0.8590915,0.78850746,0.67623675,0.49715772,0.25414592,0.17421341,0.16008644,-1.6623094399344251,0.958298018909422,4.112102570183803,-0.035474689278664
170_949170,0.9997202,0.97403735,0.90749073,0.8518991,0.75254846,0.6718524,0.59485406,0.2628124,0.047607586,0.034246434,-0.24854550959567723,0.9604034946276148,3.062226626987823,-0.7887592987159503
178_907268,0.9997202,0.9705611,0.9070613,0.84491974,0.76957524,0.6976243,0.5352647,0.41728058,0.29292318,0.29285485,-0.5318196063516187,0.978147212550944,2.479011699834389,-0.16674395662345956
185_905971,0.9997202,0.9752922,0.9464097,0.9258353,0.82892394,0.7391813,0.5495708,0.440826,0.28492418,0.2677625,-1.4620171178032049,0.9757044904180686,3.9857803611076035,0.07793062840423695
173_753621,0.9997202,0.97558135,0.9491676,0.9257794,0.8343244,0.65501076,0.5156923,0.2757259,0.22271611,0.2019574,-2.3268462141297706,0.9729555191126658,4.96739217061176,0.10193274622624435
1006_1330994,0.9997202,0.97206974,0.8460242,0.6402937,0.58924204,0.3391926,0.22731887,0.18108217,0.13311623,0.13042033,-2.0052276038958015,0.9949337195876293,2.547358698867133,-0.01643565954143024
60_905958,0.9997202,0.9756675,0.96242034,0.9372524,0.85530424,0.63804454,0.1933006,0.12204794,0.025098585,0.026399782,-5.008056735874173,0.9639629728675341,9.338358370879902,0.020775232410398636
1050_908451,0.9997202,0.97439194,0.9464819,0.88607246,0.76512843,0.6746967,0.49067998,0.38274008,0.2866808,0.26997277,-1.537332474911412,0.9812372008988867,3.4054281948025853,0.09173571342331456
60_753621,0.9997202,0.97614,0.96040857,0.91217786,0.80876464,0.49368244,0.31750417,0.16084298,0.1269777,0.11501155,-3.693765911426739,0.9757709308461484,6.166913016235591,0.08582884242143021
293_1331034,0.9997202,0.97626793,0.8360311,0.76974916,0.49422118,0.3685638,0.2409329,0.11040713,0.06502876,0.058704983,-2.0197691599358554,0.9862907061829854,2.8457969194110517,-0.09102756567005887
176_908158,0.9997202,0.9689066,0.9175572,0.88883436,0.8350014,0.66115856,0.3859353,0.14380427,0.071712285,0.053624816,-3.067632516630261,0.9463965995458067,6.54308738498712,-0.009642260108598356
136_1298219,0.9997202,0.972964,0.8697839,0.7530097,0.6787182,0.48444057,0.41702062,0.23830476,0.10136191,0.09275165,-0.28026395376278707,0.9956313292103947,1.942108616556747,-0.6520756440424265
276_924151,0.9997202,0.97407585,0.90788674,0.82290804,0.58754486,0.37984776,0.25130004,0.122617185,0.061575457,0.04600823,-2.473861839449816,0.9819052609658994,3.666708856831862,-0.04538527456944567
305_1330935,0.9997202,0.9751644,0.9039703,0.8186322,0.6853103,0.5189489,0.37268463,0.2692731,0.17896372,0.16971536,-1.648404214920944,0.9826231743469217,2.9966958005914113,-0.013431433032429514
1012_949153,0.9997202,0.9750067,0.8892487,0.7732566,0.5256409,0.30985022,0.10341708,0.05283948,0.05554669,0.05550731,-3.495539161324335,0.9696069302248131,4.458048254987481,-0.0031733803627017718
299_905985,0.9997202,0.97449255,0.87509555,0.79299176,0.6592667,0.5753815,0.43090287,0.2845808,0.1850761,0.16939546,-0.46720629349861326,0.9935756040954231,2.036426059018314,-0.39925314069496975
273_907792,0.9997202,0.9739414,0.9535852,0.9092985,0.8784377,0.70626277,0.5131664,0.15762144,0.076158665,0.05838573,-2.8484866211419675,0.9572904375326966,6.868272604317741,-0.02538751171123588
200_1290725,0.9997202,0.97528726,0.9055164,0.8181723,0.6050697,0.4651137,0.22538094,0.14093837,0.08729303,0.067617044,-2.3178289930151252,0.9783299345959782,3.6068896496523286,-0.04391927366590538
272_905969,0.9997202,0.9763095,0.9196444,0.82608837,0.56560457,0.4305405,0.29353288,0.16038235,0.102527246,0.090022296,-2.2642750732180095,0.9900079251891262,3.3699761907095027,-0.018471118508661462
265_906856,0.9997202,0.9744638,0.9356804,0.8458487,0.71641046,0.5363338,0.2519397,0.19119422,0.09300237,0.08476377,-2.534463349715288,0.9706096002468524,4.3706297353856,-0.0071448278310643695
200_905939,0.9997202,0.97662175,0.89332724,0.6908362,0.41346282,0.22071558,0.1143827,0.08155111,0.062085226,0.05491268,-3.793934668238387,0.9849589440056251,4.169161608396409,0.024761211818423917
328_907061,0.9997202,0.9741684,0.9267602,0.81110066,0.6460425,0.35602474,0.3109821,0.24675402,0.20990877,0.20310175,-3.708623096316432,0.9755199981652593,4.72059465939287,0.1813969215380273
273_753547,0.9997202,0.9737924,0.9267289,0.820328,0.8087805,0.6842606,0.430006,0.25276446,0.16018966,0.15024802,-2.1175759148406823,0.9484398345399142,4.739648717173294,0.01847053775617293
274_910911,0.9997202,0.97570723,0.87936646,0.80435646,0.647656,0.45613712,0.25785807,0.10188372,0.059987452,0.051109955,-2.0940439045013997,0.9687240530682037,3.533972756629671,-0.09991762747999298
200_908143,0.9997202,0.96950483,0.86338645,0.7256976,0.49273542,0.39240897,0.27439272,0.23420823,0.15345272,0.14701122,-2.281063897269887,0.9937004474406995,2.794228765061971,0.054959109155209664
328_1503362,0.9997202,0.976282,0.850576,0.59040654,0.42775822,0.33806705,0.27022383,0.21623076,0.24597342,0.25000077,-3.915169371965249,0.9972175589449133,3.5413650634409826,0.21583469725830084
1022_910851,0.9997202,0.97619337,0.9445052,0.9222579,0.8729836,0.65524673,0.46801302,0.31286612,0.21041769,0.19098459,-2.6711912149054786,0.9712014333602385,5.534253602520107,0.12654873102474934
194_909735,0.9997202,0.96689075,0.830061,0.8210369,0.67083544,0.49486983,0.25328904,0.19967616,0.13687928,0.12091817,-2.3173188459137064,0.949695070920566,3.7768061086082247,0.014735086471385484
200_713899,0.9997202,0.97414017,0.9070685,0.5556502,0.35969982,0.21459033,0.088420056,0.043153506,0.028729375,0.020667182,-3.4941658134492406,1.0026057712690548,3.5617205561345724,-0.014423582254584002
135_910852,0.9997202,0.9749122,0.86303097,0.81528455,0.6643816,0.6331696,0.41604155,0.295367,0.22755286,0.23009866,-0.8850486163515927,0.983411049869673,2.3259085807806885,-0.13959119184993618
308_910695,0.9997202,0.97719467,0.924387,0.9182896,0.8172586,0.7301002,0.5658738,0.21615018,0.067489244,0.044031575,-2.0425098930180057,0.9493539887465028,5.7799480953606475,-0.1155917965715154
135_1330947,0.9997202,0.97345936,0.88386786,0.6020641,0.3382639,0.22995113,0.21521184,0.16581276,0.16346084,0.1554533,-4.92083203675071,0.9885780363622644,4.584187319794467,0.15437098706449912
200_1240160,0.9997202,0.972958,0.91544116,0.7115545,0.57596767,0.6236269,0.122376055,0.05243647,0.030200293,0.029595423,-1.6291677168992116,0.9781747058493777,2.982969989414972,-0.22921110290704685
1026_906820,0.9997202,0.97522974,0.91516644,0.8458201,0.6175788,0.41457096,0.2328753,0.1453004,0.14512277,0.17015351,-3.664825428614539,0.9702560183941524,4.971308964544001,0.11164132095375334
170_907799,0.9997202,0.9706207,0.92558986,0.8223026,0.70860803,0.5143547,0.2554989,0.020729568,-0.0012295659,-0.0053158184,-2.4766022622016397,0.9583569189655059,4.5558572513980575,-0.13337001263350928
194_909720,0.9997202,0.9751545,0.8418577,0.7993336,0.6856213,0.49877688,0.25838748,0.17793842,0.07845885,0.07647802,-1.8147105004089108,0.9595168557928968,3.33166760540586,-0.10686437277535746
219_906861,0.9997202,0.9734742,0.9347009,0.88687193,0.7063032,0.5106581,0.287868,0.21926539,0.19832478,0.19633168,-3.551993446759974,0.9704095221852422,5.330390945372502,0.15439460660442084
219_1298348,0.9997202,0.9744234,0.9514079,0.87524,0.5984305,0.25846237,0.17103791,0.15641628,0.14001721,0.13708088,-6.075767978409056,0.9717833333260623,7.653717042416491,0.13376592704404094
153_906856,0.9997202,0.9753407,0.9020002,0.8927059,0.815367,0.6797875,0.4991868,0.24949415,0.14167301,0.12909026,-2.0235511964648265,0.9512330748709593,4.933698807714269,-0.016120093328457596
104_909260,0.9997202,0.97149444,0.93330306,0.9346352,0.89309466,0.6417638,0.1901832,0.058420897,0.013426411,0.011904053,-5.824854681211497,0.9561568966073766,11.017369377870358,0.007206930604217183
272_907068,0.9997202,0.9764702,0.92232656,0.8474739,0.68339354,0.5294807,0.31711277,0.1934366,0.11643973,0.096117765,-2.0012821277769315,0.9781735699631979,3.6142910227015754,-0.04732371225401127
219_910925,0.9997202,0.97295034,0.9390954,0.8193721,0.5659951,0.3578775,0.20076495,0.19702415,0.19008808,0.1928753,-4.452223278347209,0.9768111658333744,5.405663838691,0.16513134480604955
180_753534,0.9997202,0.9744867,0.67444587,0.5111588,0.38779074,0.26761106,0.20223121,0.12996943,0.16689806,0.16886683,-2.836487101512945,1.0167131856847815,2.369073745018264,0.09046440926449723
170_949155,0.9997202,0.9711498,0.8078135,0.7279952,0.5721184,0.37587547,0.15712294,0.040714957,0.0669275,0.054167327,-2.172577871383158,0.96553756526471,3.1118926817090657,-0.10112892669168459
274_1674021,0.9997202,0.9724571,0.90574354,0.76930547,0.52996486,0.37159112,0.25732598,0.18734398,0.1681289,0.1589174,-3.1381607398891864,0.983920987015714,3.805221155996565,0.11248423264746645
245_907274,0.9997202,0.97531205,0.95977336,0.9441107,0.9689259,0.8921049,0.73028183,0.27382216,0.05319587,0.039141838,-4.26139429311558,0.9632088302976274,13.135026148766801,0.01094143564283114
157_906848,0.9997202,0.9735821,0.9415865,0.9055363,0.8451232,0.799978,0.37330446,0.16413873,0.059504755,0.04336013,-4.474273474205293,0.9426659548014236,10.015847807076845,0.033770729357769896
53_1330991,0.9997202,0.9747252,0.92509764,0.9111756,0.88776255,0.8582156,0.7540028,0.3954696,0.20665051,0.188917,-3.839323342321407,0.9333332350560608,12.113980266298721,0.15829909850691445
1014_1287706,0.9997202,0.9746644,0.6675973,0.3508969,0.34560373,0.2683453,0.20423253,0.14851163,0.14246714,0.12696758,-3.771305632078629,1.0230337025286786,2.767586400906442,0.13022384436838305
1054_949088,0.9997202,0.9729607,0.9111619,0.81384367,0.6233992,0.4937963,0.3340106,0.34694386,0.3004221,0.3026282,-3.234507835654429,0.9789935827838535,3.9937019985192608,0.2622678182440922
200_1322218,0.9997202,0.9733687,0.890936,0.7635268,0.49113828,0.32840526,0.13394965,0.0650915,0.026967417,0.015133446,-2.8199931082030667,0.9814224804359906,3.6905400657714473,-0.05960772684296023
302_749711,0.9997202,0.9720078,0.91386276,0.86418027,0.75834477,0.6849311,0.42080647,0.35272536,0.26644742,0.2482058,-1.8253812275458512,0.9661640503381691,3.7355028246876856,0.10711073589172138
256_907269,0.9997202,0.9764492,0.9114926,0.8455783,0.7835139,0.63925976,0.55285233,0.39464617,0.11376145,0.1021993,0.7009759811124358,0.9828206011352697,2.2091518118073203,-1.807746885388419
180_753561,0.9997202,0.97022796,0.6242176,0.4678404,0.30083844,0.26579246,0.20239593,0.19046381,0.17763525,0.17519408,-3.661232155707055,1.018934167154008,2.675442702688006,0.15230867361042053
268_722046,0.9997202,0.9699046,0.7503835,0.4557765,0.22659373,0.16198482,0.12245407,0.07749152,0.03288162,0.02003736,-3.6949064977164707,1.004120229827986,3.154124104660395,0.013296717555998181
344_909260,0.9997202,0.9726732,0.8984888,0.78549904,0.6083353,0.27620173,0.103978775,0.046511024,0.046299998,0.041521847,-3.9711293543265365,0.9573143579419165,5.314712236264938,0.00018024537442888841
60_907175,0.9997202,0.9760832,0.94490993,0.90627414,0.8530847,0.7408132,0.47330004,0.23719597,0.17166229,0.17688118,-3.3877260111056002,0.952607494351571,7.385025922626605,0.12228396320866919
274_1479988,0.9997202,0.97278774,0.81995636,0.60206246,0.3818909,0.260812,0.11964728,0.08782589,0.0851547,0.06450407,-2.9498102504195525,0.9953101645843723,3.040462911963338,0.002608191708093802
219_910401,0.9997202,0.9731727,0.9048396,0.54207766,0.34132612,0.24989988,0.1546124,0.10314642,0.08622435,0.08709499,-3.978270675000718,1.002520126649397,3.79254128779957,0.07308581120481472
200_1327766,0.9997202,0.97308826,0.8593638,0.7337501,0.52417356,0.323985,0.11370863,0.024843268,0.018490821,0.010067788,-2.62496251476593,0.9730710691110325,3.5298492009594384,-0.0956491693871226
276_906835,0.9997202,0.9751617,0.91783524,0.8665085,0.78948665,0.64200044,0.4664375,0.2964268,0.10076139,0.092357166,-1.094211252532919,0.9681656092064688,3.471402822389136,-0.24986523957406195
346_905941,0.9997202,0.9756706,0.91884303,0.6932438,0.43702558,0.316705,0.2293627,0.17636676,0.1537629,0.14446746,-3.6687595352984355,0.9944442606708956,3.9111950062572687,0.12492183515282874
273_907058,0.9997202,0.97228795,0.9547885,0.87255615,0.80800563,0.7080358,0.42458934,0.19097778,0.11217051,0.09910834,-2.668345389007058,0.9526633019394158,5.909616773235899,0.008680579209537843
134_906869,0.9997202,0.9739418,0.8463027,0.7391968,0.5426449,0.40487358,0.30096945,0.24933629,0.19154342,0.17784731,-2.1197785833364784,0.9920195889641482,2.6890073077527528,0.068473394880594
245_907791,0.9997202,0.9720376,0.95575166,0.9337089,0.9302647,0.9074742,0.8059154,0.22921865,0.014670923,0.0013279354,-5.693369222028557,0.9513864838763381,18.216903266074592,-0.006973935382277293
176_909777,0.9997202,0.9713244,0.9537776,0.8855693,0.8375964,0.70349884,0.4293041,0.1944778,0.1338121,0.122973345,-3.1099492175152648,0.9530327755483661,6.656093337032835,0.06042413699387933
170_1240190,0.9997202,0.9716429,0.9291281,0.9102076,0.5628216,0.24241327,0.14175665,0.07988236,0.054211076,0.049304266,-5.476961673103693,0.9737174880239585,7.06293299399526,0.05494947290921075
134_910924,0.9997202,0.969066,0.82790864,0.8005615,0.6341236,0.39566842,0.31571117,0.27363017,0.23176613,0.2416926,-2.9614454420530407,0.9591957190121919,3.789576944674676,0.18005134783129043
167_1331038,0.9997202,0.975952,0.9090161,0.79742986,0.60688245,0.51608866,0.4279321,0.2802111,0.038642883,0.031380568,0.27856136936827725,1.0066572841968713,1.7996105490358143,-1.3310023563998508
252_910944,0.9997202,0.9732644,0.9284645,0.83903545,0.7367229,0.55066085,0.29987887,0.15812486,0.06505362,0.057952695,-2.2093910887918806,0.9661612949241709,4.209982993167014,-0.07441405554856392
1007_906864,0.9997202,0.97446764,0.9286892,0.8325325,0.41318092,0.43169877,0.2902019,0.21780077,0.18884708,0.17134054,-3.840671542633106,0.991644052077131,4.378053250199289,0.173642904040309
134_906763,0.9997202,0.96787965,0.91581243,0.7987522,0.55618364,0.2285939,0.15437321,0.07082331,0.060589004,0.06648137,-4.3242517609515545,0.9666320420186943,5.429744419977318,0.03925697795268324
293_1240121,0.9997202,0.9738755,0.9531649,0.75715554,0.5249123,0.3705187,0.30514833,0.19005594,0.09528443,0.09138768,-2.3517733823305402,1.0030645792408124,3.1504280545489567,0.004846127245931808
274_909755,0.9997202,0.97627807,0.84109354,0.54888076,0.29144874,0.13942398,0.059588533,0.1360044,0.04445271,0.047079835,-4.38315583542248,0.9902318005223687,4.08795076368785,0.04025850374735905
276_909761,0.9997202,0.9749768,0.91060615,0.8705488,0.767378,0.64954096,0.4523903,0.23224379,0.09372083,0.07274904,-1.3795313758533638,0.9621527046266374,3.7954629287977704,-0.19568793433796203
1003_753531,0.9997202,0.97302294,0.8450796,0.83119565,0.58703685,0.39191663,0.33644032,0.25815958,0.13378897,0.11884011,-1.8353257290713503,0.982908913197118,2.8460141525571414,-0.022633565801392534
276_909756,0.9997202,0.975167,0.92638826,0.86736894,0.63805157,0.4557609,0.21960026,0.14783545,0.05824375,0.042681742,-2.6475892094695177,0.9788271319848215,4.1947882525019855,-0.035031380664714416
182_753552,0.9997202,0.9707063,0.9045231,0.75215685,0.6877103,0.5910761,0.47087118,0.13567224,0.04838341,0.042160057,-0.1926069023184866,0.9813643051338422,2.2576074939077997,-0.8417802376925793
344_910688,0.9997202,0.9739403,0.86493367,0.83159286,0.637178,0.22791573,0.07361927,0.031576756,0.025105344,0.015765801,-5.434780369437089,0.9367917333404829,7.440382251109699,0.006434449309595931
170_906862,0.9997202,0.9724955,0.8976503,0.7970337,0.5014145,0.21139726,0.14847587,0.029347453,0.011158941,0.004120529,-3.822946085562347,0.9720484843750189,4.7971444700778925,-0.02171633914511732
134_1299062,0.9997202,0.9746857,0.90297455,0.80110097,0.6702733,0.41475946,0.3285747,0.21684356,0.15064798,0.13810785,-2.2576689399363175,0.9794879059568368,3.4350546704086216,0.03457912422230181
328_909729,0.9997202,0.97692895,0.8792515,0.7199775,0.46026707,0.32302868,0.2404773,0.1969637,0.18121138,0.18073629,-3.636118740632933,0.9850784202242975,3.9025553624155775,0.14868933672214896
328_1240173,0.9997202,0.9760691,0.8702316,0.6772989,0.52309996,0.3597935,0.27121463,0.22705749,0.17409934,0.16501537,-2.477151258705522,0.997672116108672,2.850958820428199,0.0867739516191229
245_907056,0.9997202,0.97597206,0.8871641,0.8159078,0.7822639,0.70085233,0.49983692,0.21119052,0.07500463,0.05993316,-1.5517190167209844,0.9331114792235999,4.5134476887976485,-0.17861448554318826
1053_906862,0.9997202,0.97358376,0.9117075,0.82548296,0.63728774,0.4601762,0.29688662,0.25245687,0.1742268,0.16818245,-2.57247757030749,0.9795873968029855,3.7123795217089017,0.09406036089387974
328_908467,0.9997202,0.97583574,0.9488366,0.8143023,0.68486106,0.4683441,0.34694386,0.2628886,0.23278424,0.22838159,-2.8505097179597394,0.9840131087200094,3.9974649788114474,0.16667764186729844
133_1295740,0.9997202,0.9756744,0.90201235,0.81247765,0.67202556,0.3770914,0.16412865,0.07234299,0.034026444,0.02757418,-3.2392395714940756,0.9597406988831386,4.876541126544199,-0.030846771928604008
155_909743,0.9997202,0.9720835,0.9604609,0.87153274,0.73636967,0.55112404,0.40283358,0.3177589,0.26095134,0.25441813,-2.687757178700217,0.9826433637338384,4.225938237100529,0.1912290499029451
60_910706,0.9997202,0.97616696,0.9189359,0.8383037,0.7753147,0.56612754,0.23045473,0.062667556,0.04371368,0.05472779,-3.7331286082512727,0.9401252722112361,6.716260898397204,-0.0032175131353357873
