DRUG_COSMICID,pred_norm_cells_0,pred_norm_cells_1,pred_norm_cells_2,pred_norm_cells_3,pred_norm_cells_4,pred_norm_cells_5,pred_norm_cells_6,pred_norm_cells_7,pred_norm_cells_8,pred_norm_cells_9,param_1,param_2,param_3,param_4
301_753556,0.9997202,0.97114325,0.8802391,0.79261416,0.61032337,0.48176935,0.2832468,0.19315608,0.095312074,0.08530181,-1.5696950787867043,0.9828033913943216,2.8103125878691753,-0.13245513364860143
201_909704,0.9997202,0.97245735,0.90007913,0.7977775,0.5796991,0.45097265,0.38737166,0.20986119,0.1085985,0.112163015,-1.3414945447548141,0.9961084630304765,2.507767247186287,-0.14996526331192703
136_907295,0.9997202,0.9747977,0.88810307,0.7464526,0.64772666,0.47502518,0.3824644,0.2039753,0.13432023,0.12706041,-1.063495120934539,0.9941802975594765,2.3099909460373107,-0.2165459991572118
299_907789,0.9997202,0.9729281,0.7782539,0.63615566,0.60179675,0.4711154,0.2132353,0.11296222,0.10001229,0.08823479,-0.8304461021080867,0.9994387844184226,1.8344969720079314,-0.38033134396254936
34_906855,0.9997202,0.97624516,0.93571794,0.8660773,0.7453309,0.54054576,0.3130347,0.24115916,0.09138823,0.09011621,-2.180189825291204,0.9757366266437822,4.081030679677812,-0.030552831464567935
151_1298167,0.9997202,0.9740002,0.9263183,0.9404884,0.8045674,0.70040065,0.6368058,0.44488555,0.1040019,0.09850581,-0.07232245820344468,0.9716366956131706,3.2496510716659026,-0.8086654221750518
157_906852,0.9997202,0.9750915,0.92450315,0.89129764,0.80884707,0.5928199,0.27924097,0.15056574,0.12494681,0.10976083,-3.965964682834965,0.9518472743942887,7.092901107699845,0.0804757880969352
274_1240205,0.9997202,0.9749877,0.87859535,0.78361845,0.63787335,0.4570346,0.29329857,0.10972342,0.07727363,0.061110605,-1.7281729346492836,0.9764812813132199,3.059535940767653,-0.14221874673290216
180_907064,0.9997202,0.9740578,0.44600284,0.25443754,0.17892992,0.14587691,0.123448744,0.10793988,0.12919812,0.110481136,-6.559732292295429,1.0215696455199492,4.055803001139943,0.1250850723777329
219_1331049,0.9997202,0.9724592,0.906612,0.6701513,0.38426653,0.3334317,0.23033266,0.16719355,0.11059251,0.098818675,-3.1768251208324263,1.0001331300504352,3.3944954285476343,0.07553610761781436
328_906877,0.9997202,0.9749574,0.8854585,0.64014757,0.4752744,0.32201573,0.27471027,0.2523599,0.32115912,0.32682976,-4.8832994315139295,0.9864400309811039,4.509196389638516,0.27892582010769207
328_949153,0.9997202,0.97647274,0.9035664,0.7746582,0.45054716,0.1944151,0.107377306,0.11469865,0.11670795,0.12379672,-5.524773118219621,0.9666703967272564,6.210006497623394,0.0978536318120647
1149_687985,0.9997202,0.9750399,0.9319362,0.8677109,0.7097888,0.49524462,0.30851993,0.210544,0.12027423,0.115295045,-2.5493634018914793,0.9762802049678306,4.239963200870795,0.030864507022248654
159_908142,0.9997202,0.97575146,0.91124535,0.84777343,0.7260259,0.5655694,0.40945107,0.26782125,0.20820378,0.169464,-1.6471328107592849,0.977349275324039,3.2700322872505985,-0.005176423694571965
163_946363,0.9997202,0.9705974,0.93460304,0.8720374,0.76889366,0.6335129,0.51504654,0.50372165,0.36293894,0.3273977,-1.06018214345748,0.9898758469999961,2.5986900547943814,0.0983512113471891
83_971777,0.9997202,0.9750852,0.8447617,0.7109079,0.4491679,0.39290488,0.30036256,0.17798051,0.1574324,0.15844727,-2.2974392005504822,0.9982664981462575,2.6908068418674405,0.055424003558362855
1058_1659818,0.9997202,0.97203547,0.9076603,0.7486074,0.55952376,0.44267213,0.28531542,0.17368573,0.13755745,0.16225483,-2.26805503414035,0.9898185157131497,3.0840178523551884,0.03528808412171184
159_906854,0.9997202,0.97598743,0.9007687,0.86493427,0.73474115,0.5769943,0.4636064,0.26820824,0.13784227,0.12962735,-1.0773946154465892,0.9765775384785692,2.990935795806044,-0.20462258604958522
272_905938,0.9997202,0.9737476,0.92136925,0.76831126,0.4938171,0.16538526,0.061893426,0.027025413,0.018970493,0.012195027,-4.572656637386389,0.9709473078529318,5.513546317620082,-0.010232259443252522
272_905945,0.9997202,0.96912813,0.9390547,0.84516555,0.68019795,0.35121277,0.25032184,0.15795128,0.14802994,0.13315307,-4.1141162888874,0.9683981497990141,5.668456723477037,0.11570547338120729
273_909249,0.9997202,0.97203624,0.9487798,0.8403082,0.6659901,0.4786833,0.2997478,0.14888333,0.09248262,0.07014944,-2.222073925797899,0.9837812190498526,3.7524433707407114,-0.049388059739476756
135_906763,0.9997202,0.9663763,0.822942,0.45212656,0.27386048,0.15492405,0.15948997,0.12241394,0.13106471,0.13157012,-5.367535093903071,0.9895431046945092,4.489826543508517,0.12237478489672368
167_753531,0.9997202,0.97358537,0.9048197,0.86629725,0.76221246,0.5485254,0.50622135,0.4600892,0.06386609,0.049821526,2.383267804068155,0.9969678925562566,1.750882357130053,-10.647058265949697
273_906855,0.9997202,0.97305125,0.9599749,0.8750594,0.800486,0.5719149,0.29428962,0.18399179,0.0872863,0.076224685,-2.985449691308149,0.9679162753801973,5.493091186802341,0.016609287757878673
300_906831,0.9997202,0.97354037,0.91224056,0.849599,0.7480396,0.63249636,0.4456812,0.21686341,0.08340134,0.05986531,-1.115773279007887,0.9662193968827841,3.3713705574413084,-0.28826442926443613
133_1240196,0.9997202,0.97536504,0.90382737,0.82061994,0.5174441,0.28864005,0.18406141,0.14314473,0.0580881,0.049264602,-3.560014876828171,0.9783218012251808,4.510498588068711,0.03269580895810175
133_910688,0.9997202,0.9743526,0.89605486,0.76866794,0.5746362,0.30287504,0.16824304,0.13972916,0.061444063,0.03899702,-2.947781164941942,0.9770326714708165,3.910670607927011,-0.01028066197629125
272_1290809,0.9997202,0.9739898,0.93670404,0.92757154,0.84077233,0.71172684,0.3968538,0.1747949,0.07296534,0.045221623,-3.0331553397985536,0.95817375891844,6.735767786405834,-0.01352910148836709
328_684057,0.9997202,0.9722383,0.8577025,0.5986161,0.39594314,0.23933911,0.18467543,0.19739088,0.16867228,0.1723344,-4.208560461539757,0.9888906986009849,3.9588963834136135,0.1493754688649534
56_1303896,0.9997202,0.975231,0.8854894,0.69675857,0.5313797,0.36333779,0.28993323,0.19443765,0.14134422,0.12731926,-2.17939137762833,0.9987838067194291,2.7555992808693457,0.02017763199278773
272_906868,0.9997202,0.9681305,0.93401617,0.8545605,0.6669251,0.4975587,0.25066325,0.15024176,0.06471247,0.048242718,-2.363504948999108,0.9756013879248043,4.030002686906128,-0.05900451893130545
302_924151,0.9997202,0.9735256,0.9002304,0.8237476,0.6247292,0.48371947,0.40069723,0.3100856,0.26355103,0.23290451,-2.1634773597799892,0.9872703608309993,3.0853487616691564,0.14558337268582133
274_1503368,0.9997202,0.9743504,0.92523605,0.8037988,0.50241715,0.24280863,0.21028279,0.19333196,0.0964095,0.09755644,-4.481981806758347,0.9788300089428461,5.259938882894292,0.10737715919457193
268_946373,0.9997202,0.9694543,0.73730457,0.3879153,0.20313527,0.19672978,0.14794187,0.087440886,0.0436307,0.034883868,-4.137583863133388,1.0070011853917284,3.311251056468617,0.04997475471572202
190_907043,0.9997202,0.97675824,0.8193611,0.4452001,0.24120422,0.16942759,0.14157791,0.12768885,0.096888185,0.079142205,-5.139193761167309,0.9966657754229058,4.3030526179976105,0.09762013593826556
88_1295740,0.9997202,0.9738657,0.86967224,0.7376964,0.5396876,0.25431708,0.10422345,0.03381674,0.022476945,0.012917357,-3.179641642007466,0.9678916747519088,4.086155124446044,-0.052046886861344926
1012_1327765,0.9997202,0.97179806,0.89694923,0.84801877,0.7179883,0.5181998,0.2678203,0.17322205,0.16079503,0.14320241,-3.1525930893901046,0.9539696097986056,5.042686745401142,0.08708828203464411
1022_905939,0.9997202,0.9771267,0.94092053,0.8631442,0.80693257,0.5974167,0.41127774,0.30510128,0.21726684,0.20549941,-2.388933577716348,0.9703408259454644,4.4568529576865865,0.11759650457938504
1026_687590,0.9997202,0.9728608,0.8387565,0.7116241,0.61621153,0.5849258,0.4713221,0.36411327,0.35369772,0.32107273,-0.887827817843014,1.0095315602662926,1.6592273331769753,0.02413265182841748
170_1331048,0.9997202,0.9718911,0.9447613,0.8290986,0.483112,0.30008945,0.1693587,0.107626595,0.053303614,0.036517117,-3.737922117498995,0.9883426727242713,4.673979901060014,0.025523677449482484
152_925345,0.9997202,0.97207725,0.9252572,0.82438415,0.78687865,0.62212676,0.4662824,0.29449576,0.16701998,0.1412339,-1.001179929757935,0.9729904317293875,3.0659440126476567,-0.20656022032703708
219_684059,0.9997202,0.9723907,0.8989142,0.8228003,0.598577,0.30534437,0.16213857,0.14436376,0.11629707,0.11739078,-4.407670922944343,0.9600600898408758,5.683914061326452,0.09431221754047484
219_905986,0.9997202,0.9743497,0.9264432,0.83228654,0.6917114,0.40104502,0.2707402,0.20235312,0.15227534,0.1472789,-3.3913654398765325,0.9703655973813904,4.833799689699891,0.10977452719772335
133_910566,0.9997202,0.97608525,0.88230264,0.72899747,0.49432305,0.32741278,0.2175753,0.17351933,0.10384788,0.08428109,-2.6518718473554834,0.9910467550595924,3.2399667460056367,0.021461332478423644
1014_687794,0.9997202,0.9761743,0.866285,0.79793453,0.67213976,0.53829354,0.40390944,0.37239686,0.28239354,0.2826561,-1.5020062328071697,0.9891671391477623,2.4644862186090113,0.09981472804237035
229_905958,0.9997202,0.97625923,0.9569894,0.91151214,0.7640445,0.5529083,0.2721237,0.14857545,0.019202694,0.019814761,-2.718252033012018,0.9770247355159686,5.099145828415487,-0.06496509786221745
328_906818,0.9997202,0.9755044,0.8917977,0.7766867,0.68673164,0.4259095,0.21219465,0.1817975,0.19442503,0.21684195,-3.6827575242498285,0.9531121533841688,5.012200123832092,0.14824596202380122
274_909779,0.9997202,0.9735927,0.8313898,0.31893983,0.14428021,0.0878235,0.067174956,0.06137319,0.051325474,0.0442424,-7.358771034992048,0.9908464323534588,5.898713083353331,0.05855636596600769
170_1290725,0.9997202,0.97414726,0.8362972,0.72948915,0.41575095,0.19123991,0.16303901,0.07928855,0.048373953,0.039306927,-3.5621337832867126,0.9726608757688561,4.018602381443543,0.010249235259002494
1059_724825,0.9997202,0.97453916,0.87004167,0.7374361,0.54676574,0.4146332,0.29558212,0.18802327,0.10795726,0.10389882,-1.639936633350093,0.9963349525084044,2.5056995343497444,-0.0938023783084008
276_907286,0.9997202,0.9745381,0.9138054,0.7895481,0.6430607,0.4415629,0.2476919,0.10188093,0.052329168,0.041534632,-2.116238988247141,0.9777374240381733,3.4945950803771404,-0.10506163115575258
170_909263,0.9997202,0.973951,0.89923215,0.8790304,0.8331386,0.76182044,0.36328894,0.07013863,0.030311419,0.02760309,-4.882870947137409,0.9228651318093257,10.828725961628056,0.0038848273049772873
300_906856,0.9997202,0.97601664,0.8962434,0.84397143,0.7057248,0.5787084,0.33047444,0.17022525,0.052896664,0.031198751,-1.5287641126358062,0.9671296824786315,3.4804560027505813,-0.21063020630356266
274_909712,0.9997202,0.9748026,0.92738014,0.8096684,0.58141214,0.34874386,0.17316069,0.073922224,0.033827282,0.032312583,-3.041123075155159,0.9796994901780489,4.253755542469185,-0.03369206450278854
245_905952,0.9997202,0.97514313,0.92584836,0.8761511,0.87640405,0.76988786,0.4068295,0.164099,0.0102105765,0.0027991538,-3.5561021904841223,0.9410857426585522,8.446223369529863,-0.038000734477603035
87_910780,0.9997202,0.9733874,0.92033535,0.8676515,0.7265543,0.49632192,0.35594314,0.2906778,0.30934474,0.31565866,-4.286049549112669,0.962060911039525,5.918650609582925,0.28151601758890854
167_949173,0.9997202,0.972199,0.9317314,0.8873211,0.7703609,0.60628664,0.5799949,0.5820599,0.08627408,0.08379307,8.058798745009158,0.9870809862333856,1.9207237106683304,-2960.800604837306
1022_1331036,0.9997202,0.97499645,0.87378424,0.77316135,0.53873885,0.28427428,0.14868346,0.119731754,0.1057804,0.09198118,-3.7300018567569864,0.9656264633909017,4.589282388837244,0.057646552597432656
1058_749715,0.9997202,0.97428066,0.8965582,0.8481059,0.69150925,0.5543541,0.4169296,0.30537787,0.20830064,0.22512352,-1.6910290751134713,0.9789609872322721,3.0866303109775717,0.048585730741081475
302_749714,0.9997202,0.97070545,0.899197,0.832069,0.68329287,0.59423125,0.5029217,0.47772318,0.4193383,0.3745663,-1.6278318511174534,0.9926247443958842,2.467058653279344,0.263395957747719
173_907280,0.9997202,0.97126716,0.9206029,0.9019981,0.8214965,0.76478076,0.46340048,0.19147407,0.105968475,0.106412366,-3.470109422900119,0.9366946296466155,8.031270425514409,0.053433021709835514
235_907050,0.9997202,0.9756708,0.9278512,0.8757115,0.7030207,0.5127673,0.35496855,0.2312581,0.10945741,0.0996007,-1.9391670597680546,0.9817268167542593,3.624607911905261,-0.04750208792738805
104_688023,0.9997202,0.97263694,0.92755604,0.9468827,0.89401776,0.823341,0.68083775,0.14286686,0.07175676,0.07200261,-6.773516342088019,0.9309714814325956,18.753356379067636,0.06102942281736459
180_713880,0.9997202,0.9721848,0.72744495,0.28988096,0.1807441,0.13614017,0.10769291,0.11812627,0.11364109,0.11162922,-7.072405865330604,0.9919711403115925,5.245620912103752,0.11388302527196505
1066_909703,0.9997202,0.9655469,0.8734205,0.7178352,0.5467987,0.40316477,0.30196643,0.2286971,0.20494986,0.17819646,-2.296709451979158,0.9901703667223899,2.8378686686862045,0.08880264219175057
136_907287,0.9997202,0.97473145,0.89102757,0.7869249,0.6903579,0.5124771,0.35528174,0.22628957,0.105371185,0.09010074,-1.0596310383352638,0.9840153880076101,2.5899010926949315,-0.26017089150568434
180_910947,0.9997202,0.9752687,0.8125848,0.45280567,0.23092361,0.20998491,0.19036841,0.074623145,0.0902732,0.0841389,-4.688978450724294,0.9996799221685959,3.9424195860012223,0.09162396070914208
1003_909725,0.9997202,0.97545487,0.789348,0.7981471,0.5607793,0.31175166,0.33658135,0.20513813,0.18904501,0.16652945,-2.4674511854782297,0.9726158736147126,3.1024549116492937,0.08749378007959811
235_907043,0.9997202,0.97659254,0.9356597,0.87305087,0.7327243,0.6372978,0.36208764,0.2298171,0.057866253,0.049271014,-1.5072186159936969,0.9739313400382806,3.69746778148584,-0.1963908889856074
134_924104,0.9997202,0.97498405,0.90419906,0.79429156,0.59737957,0.31514275,0.26559156,0.19578375,0.1450516,0.13911845,-3.419574102526793,0.9754758198068922,4.331106613943769,0.10887820881627153
151_910903,0.9997202,0.9747744,0.9083826,0.8182076,0.77071494,0.58917093,0.4426515,0.22121651,0.19990878,0.18392307,-1.7840858473928665,0.9637652870285478,3.6425825078141414,0.011223203399724373
275_907272,0.9997202,0.9723378,0.90122604,0.76893127,0.6006422,0.41157737,0.28510725,0.2063446,0.15129364,0.14037819,-2.3245348394077077,0.9850857341573858,3.234616305582056,0.04135566505605882
331_906836,0.9997202,0.97385,0.90057486,0.830428,0.67873937,0.49848294,0.3078233,0.15634374,0.08456162,0.067948535,-1.9192964879103689,0.9724700264418609,3.513779659264662,-0.09526115526066346
1031_1503369,0.9997202,0.97034955,0.8640694,0.8872225,0.799759,0.5046255,0.26048398,0.21104644,0.13300416,0.112787165,-4.143121286479677,0.9403040615096274,6.896494099268892,0.10976099569081134
303_908136,0.9997202,0.9753301,0.9408984,0.862297,0.76619905,0.5792333,0.45995972,0.22813414,0.14912614,0.13068946,-1.5979394365185338,0.9769935217490974,3.6008810094160415,-0.07697582374713216
302_910687,0.9997202,0.97339845,0.9129952,0.7812032,0.56972826,0.3491191,0.37491363,0.23355816,0.23173025,0.24561638,-3.574636687898749,0.9824510244110981,4.149734552346446,0.2097864120964398
273_753531,0.9997202,0.97110796,0.9070128,0.85269964,0.6891796,0.51317006,0.33326375,0.15964562,0.04746317,0.030410098,-1.6531257831562678,0.9737859796736542,3.435704930785285,-0.18294348138380204
200_906832,0.9997202,0.97282606,0.880143,0.68478286,0.42597073,0.33610353,0.17683403,0.1261375,0.0702603,0.0626575,-2.6192343647005663,0.9960898656548822,3.0751491816818524,-0.013519145340181248
41_1330947,0.9997202,0.9733342,0.93883574,0.8803349,0.87134033,0.79277384,0.45487136,0.22545183,0.13781065,0.13668205,-4.198512299640896,0.940321827097078,9.525918255659258,0.11178623056267692
53_924239,0.9997202,0.97247607,0.94563955,0.9116087,0.92657363,0.8637871,0.66799647,0.27205184,0.15001048,0.14467917,-4.60279855775255,0.94614564264055,12.76182646418967,0.12241970050729441
170_907059,0.9997202,0.9718863,0.94017005,0.90599084,0.7193376,0.42957535,0.11021122,0.044199944,0.03632377,0.042699188,-4.579171733346284,0.9636578143235008,7.084827604163009,0.006871221220995129
274_1240202,0.9997202,0.97618806,0.8554141,0.7445103,0.5727911,0.4209012,0.27267167,0.21321169,0.15775818,0.16192396,-2.070729121615029,0.9875720624816566,2.8126784679620283,0.027423502425825107
305_910706,0.9997202,0.97611547,0.88345176,0.72715664,0.61078763,0.46621117,0.3432355,0.21506928,0.14867245,0.15425506,-1.392100754697927,0.9969451596287565,2.3744900509821987,-0.0955307225841152
1004_753578,0.9997202,0.9750532,0.82671005,0.7875507,0.62461853,0.45709932,0.31503364,0.30798304,0.23771599,0.21903212,-1.926421561109765,0.98156047546278,2.7151251816706936,0.09202376458616598
163_1240179,0.9997202,0.9728557,0.95525086,0.87564754,0.8369247,0.62784535,0.462858,0.36028048,0.24511598,0.22152293,-2.0425098158781005,0.9750286338727047,4.217276539203809,0.11164624720078549
272_909708,0.9997202,0.97293514,0.920017,0.8550449,0.6518153,0.3312382,0.17903592,0.08457776,0.06112324,0.054038778,-3.9566040844495327,0.9660594099469383,5.598567301432876,0.027215865272731274
133_907277,0.9997202,0.97524476,0.92072815,0.79072607,0.6190303,0.3342488,0.19829643,0.11226627,0.057790976,0.044925943,-2.9383830625096077,0.9776145261326599,4.127379161361873,-0.01626303979696227
249_1503367,0.9997202,0.97637814,0.8503296,0.54233295,0.42668033,0.42931086,0.3374829,0.26845,0.11638226,0.09506587,-1.3395195416208352,1.0271437334324234,1.7829728244273981,-0.11456380705567792
87_907175,0.9997202,0.97715855,0.92806494,0.8907264,0.83141327,0.54704434,0.3375169,0.26066005,0.2435541,0.2667582,-5.063890451245369,0.9548719442615019,8.085795979646301,0.24032569924144506
136_907057,0.9997202,0.97331256,0.90624917,0.73827434,0.51054925,0.4324888,0.260117,0.1871894,0.09492041,0.08137192,-1.8356703968479706,0.9998959564492548,2.6782463631786504,-0.0768243835891887
328_684062,0.9997202,0.9749484,0.87713665,0.72526413,0.45691487,0.3245537,0.2360976,0.23059909,0.20795828,0.19614862,-3.966548627579112,0.9809793093912851,4.174834987224038,0.17919602705954768
265_909252,0.9997202,0.9718342,0.88844323,0.6715801,0.5138456,0.37022215,0.16351865,0.07809995,0.03220501,0.022730192,-1.9809688202098963,0.9948287864277324,2.7644899568337453,-0.14243565086294668
200_688010,0.9997202,0.9702297,0.852937,0.7275439,0.44052047,0.22027636,0.104681864,0.08824007,0.07396761,0.0615668,-3.8807522356468036,0.9670805294428251,4.403305652869637,0.03083760140489218
9_753531,0.9997202,0.9735674,0.9117316,0.887715,0.8625852,0.7924599,0.78833807,0.52795124,0.07524899,0.06441093,-3.483859542697227,0.9020786025622,14.519166163276166,0.0017118570086723428
1006_1298167,0.9997202,0.9745864,0.8528445,0.7922509,0.7815495,0.7011895,0.5755037,0.3923382,0.20827268,0.22642912,2.1194263602539696,0.9829616596235679,1.629504235192033,-6.608056064832463
346_906839,0.9997202,0.9698937,0.6143575,0.38403794,0.3038301,0.21441448,0.14394851,0.0831024,0.08536173,0.0782412,-3.1908267278433944,1.0255556923902276,2.4273310814574023,0.04200942852094061
1058_949179,0.9997202,0.9738731,0.91298723,0.8124919,0.65543324,0.46397206,0.4042864,0.33515847,0.23849086,0.26550066,-2.3950226812018407,0.9858970644831146,3.3103662700995433,0.17909900215750596
1003_1479988,0.9997202,0.97259045,0.8702698,0.7448936,0.55626345,0.30113053,0.20435536,0.162496,0.13243623,0.09866868,-3.015080420194693,0.9754352413510414,3.724734681074207,0.05404842365842356
180_687804,0.9997202,0.9722794,0.8244928,0.56632483,0.26505917,0.19069673,0.17331424,0.16039956,0.14812078,0.13871388,-5.104888509918331,0.9828714855000781,4.524706337518879,0.13442007343992268
1060_907050,0.9997202,0.9740362,0.89267445,0.823063,0.6837222,0.60024714,0.46335158,0.4466526,0.31457844,0.30876067,-0.9690755210565859,0.995619555807478,2.1668640393267045,0.02950626497436144
170_910934,0.9997202,0.972068,0.8972665,0.68378913,0.37205493,0.21046871,0.08312548,0.03650464,0.011372242,0.0046432833,-3.6709206105761107,0.9866923776148444,4.068063378346323,-0.026668397501147002
200_906869,0.9997202,0.9742236,0.8773696,0.75398916,0.5504274,0.38049573,0.1741259,0.090400316,0.09055231,0.076911114,-2.6286237109773087,0.9766544915592303,3.5344616741612396,-0.019000843723436415
53_905958,0.9997202,0.9744533,0.9619588,0.9510529,0.9246563,0.86363065,0.72640896,0.24041858,0.044404816,0.03387965,-4.5731830595568,0.952535588154045,13.870006280753621,0.009746858535227469
140_688121,0.9997202,0.97607857,0.9111502,0.77542156,0.6396194,0.46620724,0.3467799,0.29536346,0.17611589,0.16423397,-1.6524712352086548,0.9947136693523072,2.693442593980928,-0.006511160052642445
346_906793,0.9997202,0.9759638,0.8412746,0.43908542,0.2211662,0.13108541,0.0990125,0.08138252,0.078042544,0.08716859,-5.655789190656266,0.9931704729166925,4.79683417805706,0.07775268499757007
140_910931,0.9997202,0.9767698,0.9194704,0.90592444,0.8860509,0.69246787,0.43844587,0.260328,0.20671745,0.20316596,-3.789975159205527,0.9529909327446701,7.606913745482413,0.172054278163565
170_906877,0.9997202,0.9715114,0.9039301,0.48575363,0.1916388,0.16803047,0.12562305,0.06749013,0.09191196,0.098306,-6.813681704869982,0.9888578999026092,5.972206734420534,0.09739731151485892
346_905986,0.9997202,0.97661096,0.9140682,0.6855901,0.44927412,0.26377746,0.20528577,0.1439689,0.10810313,0.0963072,-3.4868878692948817,0.9939015572604353,3.8191920807994,0.07212115921730845
182_1240134,0.9997202,0.9742115,0.8567091,0.62690943,0.35530522,0.37935615,0.27928525,0.13418466,0.064324245,0.05572246,-1.892767877733399,1.0153248190110558,2.2836525132766496,-0.08529400968381387
159_910703,0.9997202,0.97486585,0.9001926,0.8421893,0.6747074,0.52315617,0.35310304,0.24607669,0.16678675,0.14287013,-1.7987557527783709,0.9790031438448181,3.2296559380363155,-0.015001153939455752
9_907272,0.9997202,0.97477543,0.92880183,0.86807674,0.77518237,0.73460823,0.69264275,0.37014169,0.039963875,0.032520514,-0.6619569737096701,0.9389781615181167,4.394155883666242,-0.5251165025725835
157_910919,0.9997202,0.9762017,0.9176974,0.8560514,0.75480837,0.6557328,0.2894072,0.16137508,0.08466448,0.06024934,-2.6981345014291653,0.9488330006960402,5.358983457430768,-0.02264495442282789
252_1330972,0.9997202,0.97479117,0.91906136,0.88359827,0.87683326,0.78015286,0.6258898,0.21985999,0.11300132,0.09094155,-3.476339434630251,0.9289005619512316,9.500145728163956,0.04191110619022069
200_687985,0.9997202,0.9722306,0.9127077,0.7164672,0.35796607,0.5478621,0.11069039,0.07959963,0.027411599,0.01861062,-1.8636393682550192,1.0043489253367452,2.6568261048333537,-0.1654243242349799
83_910700,0.9997202,0.976581,0.9006519,0.8353612,0.71582586,0.5601944,0.41581404,0.3584281,0.29532656,0.2711117,-1.9015642852439862,0.9803812014695511,3.1354978407769023,0.15241270295373444
135_906813,0.9997202,0.9744625,0.8449291,0.61194795,0.46054807,0.24987055,0.16654523,0.14318231,0.1556219,0.16356945,-3.4564885683406916,0.989438876426854,3.4650394438530183,0.10260468674183576
140_924104,0.9997202,0.9757822,0.9184062,0.84912086,0.56951255,0.36856458,0.25924462,0.21941864,0.20365255,0.1878493,-4.314757725639412,0.9749693135631985,5.316445199526417,0.18009864190168148
273_1240157,0.9997202,0.97159034,0.95086426,0.88097245,0.81569254,0.7018673,0.31756946,0.14048585,0.073864944,0.058641545,-3.7778911368763954,0.9457288783314122,7.718090544909315,0.024412938555708957
173_1331040,0.9997202,0.9746109,0.9048853,0.8434534,0.7553429,0.5829112,0.3960472,0.34846833,0.10699598,0.08648183,-0.5954213307965303,0.9822927990758376,2.6158214961661295,-0.4455184388290834
328_908141,0.9997202,0.9741132,0.81768054,0.44194275,0.2851744,0.15610428,0.092408516,0.07167236,0.11886619,0.12445121,-4.94134175192373,0.9952005116956699,4.17927991775413,0.08931926092743513
1057_910401,0.9997202,0.9739061,0.8868611,0.73496556,0.52665025,0.4032262,0.23573731,0.11678752,0.0841457,0.08361455,-2.1075558160180896,0.9905415884918519,2.9402047864546583,-0.05923162651617853
201_909785,0.9997202,0.97391677,0.9038404,0.83854365,0.6883094,0.510111,0.41571292,0.31463236,0.19002625,0.19689582,-1.5633032921309238,0.9850399180266819,2.9023812940805853,0.005383294243577073
346_949090,0.9997202,0.97120816,0.90161896,0.7995378,0.5099713,0.36245477,0.32087943,0.27904043,0.21112461,0.19708534,-3.6785860285494096,0.9813949455417307,4.214039838760192,0.19616667847937877
87_909976,0.9997202,0.9762034,0.93870366,0.89191735,0.7663112,0.4570184,0.31711406,0.28094792,0.24074581,0.26052082,-5.109542972631552,0.9642018817672654,7.329456599828188,0.2448827916946343
136_687568,0.9997202,0.97283876,0.88568735,0.68199223,0.7167566,0.3751118,0.31407836,0.16710442,0.108397685,0.10739736,-1.5310934729809178,0.9859757232240902,2.6191454127997744,-0.12652035340210385
306_910935,0.9997202,0.97478175,0.8830612,0.79833394,0.6189907,0.43539676,0.20458914,0.12190712,0.022635413,0.014548864,-2.0280216931847304,0.9742731955127885,3.381399813405999,-0.14067284802286306
